credit.policy,purpose,int.rate,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,installment
1,all_other,0.0807,11.03488966,14.07,792,7867.041667,33060,21.7,0,0,0,0,345.06
1,all_other,0.1122,9.893437217,23.03,717,2580,4500,13,0,0,0,1,155.19
1,home_improvement,0.0996,11.21171226,13.28,732,1770,2344,9.8,1,0,0,0,644.97
1,all_other,0.0712,11.01205017,1.19,797,6270.041667,2907,4,0,0,0,0,92.8
1,debt_consolidation,0.0996,10.96819829,21.93,727,4593.041667,26218,28.7,2,0,0,0,306.36
1,debt_consolidation,0.1154,9.998797732,24.71,707,1291.041667,5967,25.5,0,0,0,0,143.53
1,credit_card,0.0964,11.62625415,10.36,702,6119,27786,85.5,2,0,1,1,288.89
1,all_other,0.0933,11.62625415,13.46,702,6120,27786,85.5,2,0,1,1,87.88
1,all_other,0.0901,11.69524702,4.28,722,4080.041667,7335,45.8,1,1,0,0,381.66
1,debt_consolidation,0.1122,10.80972795,0,672,2519,0,0,1,1,0,0,197.06
1,credit_card,0.0807,10.59663473,16.68,737,6988,19210,48.3,0,0,0,0,83.92
1,small_business,0.0964,10.59663473,4.05,717,2759.041667,11601,85.9,3,0,0,0,481.48
1,debt_consolidation,0.0996,10.16585182,6.14,697,2040.041667,991,34.2,1,0,0,0,253.16
1,all_other,0.0743,13.16542287,2.45,762,6240,141287,9.4,5,1,0,0,77.69
1,all_other,0.1014,11.69524702,8.71,687,2311.041667,199,1.1,1,1,0,0,97
1,all_other,0.1046,11.69524702,11.28,692,5018.041667,63580,80.6,1,0,0,1,259.87
1,home_improvement,0.0743,11.04292184,5.82,772,5430,773,4.8,0,0,0,0,124.3
1,debt_consolidation,0.133,9.798127037,22,662,1470,1042,37.2,3,1,0,0,67.68
1,debt_consolidation,0.133,10.20359214,7.16,662,1530.041667,137,3.2,1,1,0,1,406.07
1,credit_card,0.0983,11.47210347,2.69,712,4709,1944,47.4,0,0,1,0,241.41
1,small_business,0.1393,10.54534144,20.72,662,7109.041667,16613,18.3,1,1,0,1,170.72
1,educational,0.0838,9.392661929,0,737,1139,0,0,1,0,0,0,293.85
1,credit_card,0.133,10.81977828,17.04,662,6179,5181,97.8,3,0,1,0,318.09
1,major_purchase,0.092,10.08580911,18.65,727,3455.041667,597,14.2,2,1,0,0,63.79
1,all_other,0.0743,11.00209984,1.72,807,7230,3202,1.1,1,0,0,0,217.52
1,credit_card,0.1236,11.79810441,13.42,687,3420.041667,46086,92.7,0,0,0,0,667.74
1,debt_consolidation,0.1236,10.81977828,8.66,662,6839.041667,9380,44.1,1,0,1,1,133.55
1,debt_consolidation,0.1014,10.59663473,17.01,752,4349,35944,56.2,2,0,0,0,421.14
1,all_other,0.1362,10.80972795,1.21,672,2519,0,0,0,1,0,0,339.94
1,debt_consolidation,0.1078,11.00209984,14.26,702,6780.041667,7973,89.6,0,0,0,0,365.51
1,debt_consolidation,0.0807,10.11050172,9.95,752,5167,8522,21.7,1,0,0,0,313.69
1,credit_card,0.1583,11.69524702,18.08,677,3330,62976,86.1,2,2,0,0,876.83
1,debt_consolidation,0.1362,10.30895266,21.88,667,1601.041667,7429,82.5,0,0,0,0,316.99
1,small_business,0.1236,10.77895629,0.85,682,2579,639,13.6,1,0,0,1,701.12
1,debt_consolidation,0.1014,11.38845009,13.73,732,5489,14903,35.3,0,0,0,0,485
1,debt_consolidation,0.1236,10.59653473,9.48,662,4080.041667,2923,28.4,3,0,0,0,133.55
1,credit_card,0.0838,11.58058411,8.16,757,5790,18314,50.6,1,0,0,0,362.39
1,all_other,0.0712,10.26813067,0,777,3034.041667,150,7.5,1,0,0,0,108.27
1,all_other,0.1236,9.757305042,4.58,662,3840.041667,0,0,2,0,0,0,240.39
1,all_other,0.0743,11.12714533,9.99,767,8190.041667,2475,5.4,1,1,0,0,62.15
1,all_other,0.0838,9.893437217,2.36,722,5790,1489,62,1,0,0,0,66.18
1,debt_consolidation,0.1109,10.63344871,19.32,702,2849,15368,87.1,0,0,0,0,327.82
1,all_other,0.0743,11.69524702,7.67,762,6007.041667,21521,29.5,1,0,0,1,69.14
1,home_improvement,0.1078,11.02190247,14.06,702,5700.041667,4781,15.5,2,0,0,1,313.3
1,debt_consolidation,0.1141,11.27090486,14.03,692,4470.041667,8473,27.6,3,1,1,0,329.34
1,all_other,0.1236,10.727663,15.53,677,1848,8494,44.2,1,0,0,0,292.97
1,all_other,0.0838,11.15051985,14.03,762,5519,11333,45.5,5,0,0,0,315.12
1,debt_consolidation,0.0807,11.02190247,17,762,5340.041667,9366,40.7,4,0,0,1,225.86
1,major_purchase,0.0838,10.46493024,18.96,742,2190,4922,30.6,0,0,0,0,63.03
1,debt_consolidation,0.1267,11.42081018,10.13,677,5280.041667,23129,79.8,0,1,0,1,536.57
1,small_business,0.1204,11.05089001,12.5,667,3300,29736,80.2,3,0,0,0,126.29
1,credit_card,0.0951,11.60823564,16.87,722,8519.041667,67232,41.1,1,0,0,0,192.23
1,all_other,0.1014,10.77895629,0,692,5160,0,0,0,0,0,0,97
1,debt_consolidation,0.092,11.25480219,5.93,727,4800,11496,26.6,0,0,0,0,318.93
1,credit_card,0.1078,10.50506754,7.76,687,2010.041667,6999,65.7,0,0,0,0,228.45
1,all_other,0.1172,10.57821615,17.2,667,1410,4863,69.5,0,1,0,0,72.78
1,all_other,0.1141,9.878169745,3.69,667,8820,12229,90.6,0,0,1,0,16.47
1,all_other,0.0775,10.96127785,1.33,767,2485.041667,2325,8.2,0,0,0,0,124.89
1,all_other,0.1109,11.1844214,5.12,687,1949.041667,14653,95.1,0,0,0,1,262.26
1,credit_card,0.0838,11.22524339,6.06,742,3149.041667,4286,40.4,0,0,0,0,236.34
1,debt_consolidation,0.1204,10.70738554,16.06,677,1949.041667,8009,68.5,0,0,0,0,265.87
1,debt_consolidation,0.0775,10.49127422,2.73,742,2550,2353,12.4,0,0,0,1,101.47
1,debt_consolidation,0.0775,10.81769612,10.37,767,4410,6634,9.4,0,0,0,0,218.55
1,debt_consolidation,0.1014,10.30895266,19.76,702,4529.041667,0,0,0,0,0,0,38.8
1,credit_card,0.1141,11.1844214,14.65,682,3329,5608,47.1,0,0,0,0,247
1,debt_consolidation,0.1299,10.77895629,18.98,682,4830.041667,13649,42.4,1,0,0,1,673.79
1,all_other,0.1078,10.54534144,14.84,677,4140.041667,9973,33.8,0,0,0,0,79.96
1,debt_consolidation,0.1204,10.75790288,17.95,677,2609,16502,63,0,0,0,0,498.51
1,debt_consolidation,0.1488,11.23848862,7.11,667,3899.041667,15773,95,0,0,0,1,692.14
1,small_business,0.0951,11.08214255,2.14,777,4559.041667,3326,14.3,6,0,0,0,800.95
1,debt_consolidation,0.0983,9.980448594,4.83,712,1620.041667,7263,39,0,0,0,0,289.69
1,all_other,0.0838,10.54796956,13.1,767,7560.041667,3451,19.4,0,0,0,0,264.71
1,debt_consolidation,0.1267,10.77895629,13.1,662,9659.041667,16770,50.7,0,0,0,0,117.38
1,all_other,0.1078,10.49127422,7.93,692,2429.041667,17042,75.1,0,0,0,0,293.72
1,major_purchase,0.1267,11.00209984,20.06,697,4560.041667,10686,49.4,0,0,0,0,563.4
1,credit_card,0.092,12.01370075,0.33,732,3600,45,0.4,0,0,0,0,318.93
1,all_other,0.0951,10.38887228,15.84,717,1800,3247,33.3,1,0,0,0,230.68
1,debt_consolidation,0.152,11.22524339,21.84,677,2640.041667,27839,72.7,0,1,0,0,730.04
1,all_other,0.0775,11.65702581,2.89,807,5160,0,0,1,0,0,0,312.22
1,major_purchase,0.0807,11.00209984,9.58,757,13109,17246,13.7,1,0,0,0,250.95
1,debt_consolidation,0.1425,10.77895629,19.05,667,6209,14036,64.4,0,0,0,0,514.49
1,small_business,0.1046,10.16585182,14.17,692,4919.041667,5643,60.7,0,0,0,0,16.25
1,debt_consolidation,0.1204,10.71441777,21.33,697,4710,17850,66.3,1,0,0,0,372.22
1,debt_consolidation,0.0951,10.91508846,7.59,722,2340.041667,8382,20.4,1,0,0,0,320.38
1,small_business,0.1836,11.33857208,23.04,662,6690.041667,24280,93.4,3,0,0,0,504.13
1,debt_consolidation,0.1172,10.49127422,11.9,677,2970,8375,91,3,0,0,0,413.51
1,all_other,0.1014,11.33857208,19.86,742,2763.041667,6437,28.6,4,0,0,0,485
1,credit_card,0.1172,11.03488966,20.09,697,6392.041667,16890,64,0,0,0,0,307.66
1,all_other,0.1078,10.37349118,0.38,682,1290.041667,887,38.6,0,0,0,0,130.54
1,debt_consolidation,0.1299,10.86856845,17.94,667,3269,17771,52.1,2,0,0,1,370.59
1,debt_consolidation,0.1299,10.66895539,14.82,677,8159.041667,13115,42.3,2,2,0,0,539.03
1,major_purchase,0.0775,10.08580911,0,787,3809.041667,5028,12.1,0,0,0,1,312.22
1,all_other,0.1078,9.308283446,19.15,692,2399.041667,1,0.2,2,0,1,1,70.17
1,debt_consolidation,0.1078,10.52406404,12.58,702,2130,10251,33,0,0,0,0,440.57
1,all_other,0.092,10.51867319,16.74,727,4590.041667,6566,48.6,1,0,0,0,175.42
1,all_other,0.1046,10.81977828,5.06,687,4464,9516,63.4,1,0,0,0,194.91
1,debt_consolidation,0.1172,11.00209984,0,672,2520,2126,6.4,1,0,0,0,165.41
1,debt_consolidation,0.133,10.71441777,4.67,662,2849,7209,38.1,1,0,0,1,406.07
1,debt_consolidation,0.1172,11.03488966,19.29,677,4319,7180,34.4,3,0,0,1,82.71
1,debt_consolidation,0.0838,10.60905725,12.5,727,2550,7386,42.4,0,0,0,0,189.08
1,all_other,0.0712,10.46310334,11.59,772,5970.041667,6035,19,0,0,0,0,57.23
1,small_business,0.133,11.69524702,6.31,662,6150,28653,89.3,0,0,0,1,338.39
1,debt_consolidation,0.1204,11.51292546,15.82,682,9150,49459,88.8,1,2,0,0,498.51
1,credit_card,0.1267,11.40756495,13.04,697,5100,22738,30.8,0,1,0,0,737.78
1,credit_card,0.092,11.03488966,13.12,742,5250.041667,24406,40.3,1,0,0,1,306.18
1,debt_consolidation,0.0951,10.34174248,16.49,747,4260.041667,25946,37.9,0,0,0,0,592.7
1,all_other,0.1014,10.69194491,9.79,732,5940.041667,0,0,0,0,0,0,611.1
1,debt_consolidation,0.0951,11.38586452,9.96,732,5250.041667,4765,16.5,0,0,1,0,461.35
1,debt_consolidation,0.1583,11.22524339,15.38,662,3420.041667,15222,77.3,0,2,0,0,841.76
1,small_business,0.1078,11.35040654,1.78,687,9480,8035,50.5,1,1,1,0,244.76
1,debt_consolidation,0.1014,11.22524339,16.54,722,4800,14214,39.4,0,0,0,1,452.67
1,debt_consolidation,0.1046,11.65702581,16.2,732,5129,23442,42.1,2,0,0,0,649.68
1,credit_card,0.0838,12.07254125,15.11,742,4919.041667,101443,13.7,6,0,0,0,226.89
1,debt_consolidation,0.1204,11.51292546,14.32,677,4439,25988,98.8,1,0,0,0,498.51
1,debt_consolidation,0.1615,11.6351431,24.84,682,7619,51039,93.8,0,1,0,1,880.78
1,debt_consolidation,0.1141,10.96578158,10.14,702,5999.041667,23370,70,1,0,0,0,658.67
1,all_other,0.1172,12.20607265,15.46,692,6629,119420,95.1,0,0,0,0,231.57
1,all_other,0.1014,10.81977828,8.78,702,3946,0,0,0,0,0,0,258.67
1,debt_consolidation,0.1109,10.73639668,11.37,677,2729.041667,15564,56.6,1,0,0,0,157.36
1,debt_consolidation,0.1236,11.35040654,21.8,677,5069,13686,48.7,1,0,0,0,300.48
1,home_improvement,0.1141,12.8346813,0.63,702,6330.041667,6921,0,2,0,0,0,658.67
1,debt_consolidation,0.1014,10.49127422,7.07,697,1560.041667,4220,53.4,2,0,0,0,129.34
1,all_other,0.1393,11.1844214,22.57,662,2940,29877,75.6,2,0,0,0,170.72
1,credit_card,0.133,10.47005058,24.79,697,5569,21573,73.7,1,0,0,1,101.52
1,small_business,0.1078,11.28978191,7.56,697,4980.041667,18316,81,1,1,0,1,365.51
1,small_business,0.0775,10.08580911,10.1,782,5400,1458,18,1,0,0,0,337.19
1,debt_consolidation,0.092,10.59663473,10.14,747,7800.041667,3179,11,1,0,1,0,382.72
1,debt_consolidation,0.0838,11.08214255,7.26,757,5580.041667,4365,51.4,0,0,0,0,403.36
1,credit_card,0.0775,11.00209984,9.2,797,6270,209,1.9,0,0,0,0,305.97
1,debt_consolidation,0.133,10.81977828,20.42,692,7710,12573,71.8,2,1,0,0,676.78
1,credit_card,0.1236,11.46163217,16.07,702,2580,806,10.3,2,0,0,1,767.89
1,debt_consolidation,0.1109,10.37349118,4.8,697,3480.041667,4134,39.4,1,0,0,1,491.73
1,debt_consolidation,0.1172,11.09741002,2.42,682,6329.041667,0,0,1,0,0,0,496.22
1,credit_card,0.1078,11.14908203,16.51,692,5009.041667,22157,98,0,0,0,0,228.45
1,debt_consolidation,0.1109,11.40756495,17.11,722,6539,54925,97.8,0,0,0,0,819.54
1,credit_card,0.1078,11.26446411,16.75,692,4290.041667,50908,37.1,0,2,0,0,261.08
1,credit_card,0.1078,11.58058411,16.37,682,9960.041667,16164,80,1,0,0,0,81.59
1,debt_consolidation,0.1078,11.60823564,18.58,702,7230,14046,80.3,0,0,0,1,278.22
1,debt_consolidation,0.0775,10.00784757,5.24,792,5010.041667,4767,8.7,0,0,0,0,312.22
1,all_other,0.1141,11.19821472,21.01,692,2580,23882,89.8,0,0,0,0,59.28
1,educational,0.0807,9.903487553,8.88,782,8160.041667,674,2.6,1,0,0,0,376.43
1,small_business,0.0983,11.1844214,8.98,757,4619.041667,56842,14.4,6,0,0,0,804.69
1,home_improvement,0.1046,12.13384061,1.88,727,10199,19948,77,2,0,0,0,812.09
1,home_improvement,0.1078,10.81977828,15.5,687,8369,10979,37.2,0,2,0,0,130.54
1,debt_consolidation,0.1141,10.59663473,15.93,692,3539.041667,14643,76.4,0,0,0,0,329.34
1,debt_consolidation,0.1172,10.91871823,12.85,682,2670.041667,15680,89.6,1,0,0,0,99.25
1,debt_consolidation,0.1362,10.30895266,19.52,667,4412,16670,71.7,0,0,0,0,381.58
1,debt_consolidation,0.1078,11.21989579,8.22,697,3707,2624,48.6,1,0,0,0,310.03
1,debt_consolidation,0.0838,10.34174248,10.61,722,7089.041667,2773,10.8,1,0,0,0,78.78
1,debt_consolidation,0.0951,11.14186178,11.29,767,9179,2279,20.7,3,0,0,0,608.72
1,debt_consolidation,0.0983,11.26446411,15.74,722,4379,28110,31.9,0,0,0,0,386.25
1,small_business,0.092,12.37581542,2.7,792,9029.041667,997,1.2,2,0,0,0,669.76
1,debt_consolidation,0.092,10.91508846,12.28,747,7380,2787,2.3,1,0,0,0,478.4
1,all_other,0.0838,11.06663836,5.25,772,3540.041667,1612,12.1,4,0,0,1,567.22
1,credit_card,0.1488,11.08214255,23.89,672,7260,10214,65.1,1,2,1,0,346.07
1,debt_consolidation,0.1425,10.77895629,2.1,672,3870.041667,19892,83.6,2,0,0,0,685.99
1,all_other,0.092,10.46310334,1.03,727,1230.041667,1834,12.8,1,0,0,0,255.15
1,home_improvement,0.1204,12.21602298,17.08,682,5820,108397,67.3,3,0,0,0,498.51
1,home_improvement,0.0775,11.08214255,9.25,757,5010.041667,3348,5.3,0,0,0,0,124.89
1,all_other,0.0743,10.40426284,10.04,772,3630,983,2.1,1,0,0,0,217.52
1,all_other,0.0983,11.06663836,0.58,712,5430,603,30.1,0,1,0,0,241.41
1,debt_consolidation,0.133,10.81683395,24.22,692,6509,13662,60.7,0,1,0,0,406.07
1,debt_consolidation,0.06,11.04292184,15.28,687,4652.041667,26044,34.5,3,0,0,0,467.45
1,credit_card,0.0983,10.1266311,16.75,732,4918.041667,16212,50.7,0,0,0,0,386.25
1,debt_consolidation,0.0983,10.49127422,21.33,762,6300.041667,8516,11.1,0,0,0,0,257.5
1,credit_card,0.0807,10.30895266,3.68,732,2580,3953,15.9,0,0,0,0,62.74
1,major_purchase,0.092,11.38509209,13.28,727,5836,12672,21,3,3,0,0,223.26
1,debt_consolidation,0.0951,10.85127695,9.6,717,1469,1346,23.2,2,0,0,0,320.38
1,debt_consolidation,0.092,10.71441777,4.88,732,4079,12425,94.2,0,0,0,0,318.93
1,debt_consolidation,0.1393,10.6454249,19.71,667,2490,12032,87.2,3,0,1,1,527.52
1,credit_card,0.0775,10.95779958,12.86,802,5490,14377,10.2,0,0,0,0,327.83
1,all_other,0.0951,11.28978191,0.22,767,8476,464,18.6,8,0,0,1,640.76
1,debt_consolidation,0.1172,10.47522952,15.38,697,1709.041667,10900,42.4,3,0,0,0,196.84
1,debt_consolidation,0.1046,10.75790288,18.15,707,2309.041667,7006,48,1,0,1,0,42.23
1,debt_consolidation,0.0983,10.77895629,11.93,717,6329.041667,19708,37.1,0,1,0,0,136
1,debt_consolidation,0.1267,11.21182037,11.25,707,8100,30949,54.3,0,0,0,0,182.77
1,debt_consolidation,0.1046,10.54534144,13.42,697,4080,6101,36.8,3,0,0,0,194.91
1,all_other,0.0832,10.1266311,1.54,727,2010.041667,1235,28.7,0,0,0,0,94.46
1,debt_consolidation,0.1261,10.46310334,19.71,692,3030.041667,18028,88.4,1,0,0,0,450.67
1,debt_consolidation,0.0945,10.89673933,11.02,742,3285,8828,54.8,5,0,0,0,387.32
1,debt_consolidation,0.0863,9.77246729,9.37,722,5099,6033,31.1,1,0,0,0,47.45
1,credit_card,0.0832,10.81977828,13.99,752,5040.041667,64885,39.6,0,0,0,0,201.5
1,debt_consolidation,0.1324,11.31447453,15.12,672,5760.041667,27905,81.8,1,2,0,0,405.72
1,debt_consolidation,0.1197,11.40863105,6.61,692,9570,14081,73.7,0,0,1,0,336.98
1,all_other,0.0945,11.00209984,6.02,787,10860,426,0.7,0,0,0,1,333.7
1,debt_consolidation,0.1387,11.28522153,7.16,672,12554.04167,12301,56.4,1,0,0,0,655
1,all_other,0.0863,9.798127037,14.38,722,1530,0,0,0,0,0,0,101.21
1,small_business,0.0976,9.903487553,4.68,737,3408.041667,2248,11.6,0,0,0,0,533.77
1,all_other,0.1071,8.9751293,3.04,682,6929,44,3.7,2,1,0,0,16.31
1,small_business,0.1008,10.51867319,8.53,767,3346,2296,7.6,3,0,0,0,807.62
1,debt_consolidation,0.1292,11.15625052,9.05,702,4530.041667,16264,90.6,3,0,0,1,347.5
1,all_other,0.1039,10.66895539,17.47,702,3540.041667,12758,40.4,0,0,0,0,194.71
1,all_other,0.08,10.77895629,14.08,792,4890.041667,2573,16.3,1,0,0,0,188.02
1,debt_consolidation,0.0976,11.14186178,12.57,762,3420.041667,15176,31.6,0,0,0,0,237.95
1,debt_consolidation,0.1008,10.6454249,5.91,727,4680,7239,16.3,2,0,0,0,148.61
1,credit_card,0.0863,10.57131693,11.2,722,2670.041667,11217,52.9,3,0,0,0,189.77
1,debt_consolidation,0.1008,10.23995979,14.57,702,2490,12979,31,0,0,0,0,84
1,all_other,0.0976,12.20607265,4.84,707,5760.041667,21894,0,2,0,0,0,192.93
1,all_other,0.1197,11.32659589,3.92,682,3479.041667,4933,15.1,2,0,0,0,431.6
1,debt_consolidation,0.1071,10.35456317,4.74,722,1290.041667,6206,35.3,0,0,0,0,339.06
1,debt_consolidation,0.0976,10.22557105,17.78,717,1830,16326,48.6,2,0,0,0,225.09
1,debt_consolidation,0.1039,10.71441777,5.57,707,4140.041667,33,0.3,0,0,0,0,243.38
1,debt_consolidation,0.0737,10.46310334,7.65,777,4620.041667,19901,29.8,0,0,0,0,24.84
1,credit_card,0.08,9.852194258,6.32,737,2981,4385,24,0,0,0,0,90.88
1,debt_consolidation,0.1355,10.69194491,18.52,677,4800,18966,70.5,2,0,0,0,589.2
1,home_improvement,0.0945,11.22524339,1.49,712,6220,8788,39.2,0,0,1,0,96.03
1,all_other,0.1071,10.6454249,18.14,697,3091.041667,1276,63.8,1,0,0,0,48.91
1,debt_consolidation,0.1229,10.49127422,14.77,672,4830,22635,45.5,0,0,0,0,200.12
1,credit_card,0.0768,11.52682837,0.83,777,8370,1715,8.2,1,0,0,0,199.61
1,credit_card,0.08,11.52682837,3.19,777,8370,1715,8.2,1,0,0,0,310.24
1,all_other,0.0976,9.998797732,22.25,737,2404.041667,2574,10.5,1,0,0,0,80.39
1,credit_card,0.0832,10.98529272,7.08,767,13319.04167,25336,35.9,0,0,0,0,160.57
1,debt_consolidation,0.1355,10.2797298,15.82,667,3539.041667,18485,65.3,1,0,1,1,343
1,debt_consolidation,0.0945,10.81985828,17.33,737,2430.041667,9048,26.6,1,0,0,0,272.09
1,credit_card,0.1324,10.8036489,7.37,672,7020,14421,83.8,0,2,0,0,307.67
1,debt_consolidation,0.0976,9.92329018,18.35,742,2879,9121,55.4,1,0,0,0,200.17
1,all_other,0.1071,12.27839331,17.66,707,6630,120563,92.4,0,0,0,0,260.82
1,all_other,0.08,10.04324949,12.05,742,1259.041667,710,7.8,4,0,0,0,94.01
1,educational,0.0976,11.08214255,7.74,707,3509.041667,20762,48.5,2,0,0,0,46.63
1,debt_consolidation,0.0863,10.65320408,10.8,732,3451.041667,1839,15.6,3,0,0,0,189.77
1,debt_consolidation,0.0976,11.40756495,1.95,767,3180.041667,8629,17.6,0,0,0,0,627.02
1,debt_consolidation,0.1166,10.81174611,8.4,687,3300,11735,93.9,2,0,0,0,330.53
1,all_other,0.1039,11.28978191,0.86,717,2092.041667,5506,52.4,1,0,0,0,584.12
1,debt_consolidation,0.1197,10.98189713,6,672,4410,3831,34.2,0,1,0,1,199.2
1,all_other,0.0768,11.22524339,2.54,802,6451.041667,6094,2.8,0,0,0,0,187.14
1,credit_card,0.1008,10.59663473,16.17,712,2699.041667,15597,60,1,0,0,0,193.83
1,small_business,0.1008,11.87756858,3.84,762,4725,52214,8.7,8,0,0,0,807.62
1,small_business,0.0976,10.16585182,9.14,762,6752.041667,507,3.5,0,0,0,1,644.71
1,debt_consolidation,0.1071,10.38554326,11.12,687,4079,0,0,1,0,0,0,195.61
1,debt_consolidation,0.1103,10.53209621,5.73,682,3299,4760,60.3,0,0,0,0,163.77
1,all_other,0.1418,11.09741002,22.45,707,2092.041667,25160,32.8,2,0,0,1,856.63
1,debt_consolidation,0.1103,10.30895266,13.4,707,3359,10837,83.4,1,0,0,1,327.53
1,small_business,0.08,11.65268741,12,777,5941,90335,53.5,3,0,0,0,313.37
1,small_business,0.0976,11.05089001,2.7,712,6810.041667,4010,8.1,0,0,0,0,128.62
1,debt_consolidation,0.1261,10.1266311,4.56,667,4799,3389,47.1,2,0,1,0,167.54
1,debt_consolidation,0.1134,11.22524339,15.14,707,6030.041667,39702,84.5,0,0,0,0,501.73
1,home_improvement,0.0945,11.00209984,0.6,762,3390.041667,653,3.2,2,0,0,0,544.17
1,debt_consolidation,0.08,11.00209984,9.82,762,6419.041667,5274,45.9,1,0,0,0,188.02
1,debt_consolidation,0.1166,10.858999,14.45,677,2609,11788,24.7,3,0,0,0,90.07
1,debt_consolidation,0.0737,9.774118912,12.7,772,6149,122,3.7,0,0,0,0,93.14
1,debt_consolidation,0.1545,10.91501573,13.16,662,7979,22122,78.7,2,0,0,0,348.87
1,small_business,0.0768,10.23995979,0.43,792,2267,103,1.5,0,0,0,0,155.95
1,educational,0.0976,11.32176496,11.89,722,8669.041667,8866,24.3,1,0,1,0,347.27
1,small_business,0.1134,11.51292546,2.32,697,5970.041667,4929,33.5,1,1,0,0,493.5
1,all_other,0.0976,10.49127422,0.5,702,1680.041667,11794,59.3,0,0,0,0,80.39
1,small_business,0.1292,10.6454249,23.29,717,5220.041667,462,11.3,2,0,1,0,507.36
1,debt_consolidation,0.1324,11.00209984,22.4,687,3151.041667,5855,54.7,0,0,1,1,608.58
1,debt_consolidation,0.1008,11.00209984,10.06,742,3960,6688,39.1,0,0,0,0,646.1
1,credit_card,0.1229,9.852194258,24,707,2700.041667,12220,84.9,0,0,0,0,25.02
1,debt_consolidation,0.1071,10.42228135,20.11,717,2309.041667,8736,45.7,1,0,0,0,195.61
1,all_other,0.1324,11.14764215,3.29,672,3659,170,34,0,0,0,0,507.15
1,debt_consolidation,0.1418,10.85220675,11.13,662,2519,15923,90.5,0,0,0,0,548.25
1,all_other,0.0863,9.210340372,0,727,1110,0,0,0,1,0,0,142.33
1,home_improvement,0.1166,10.49127422,5.17,692,4440,1340,53.6,2,1,0,1,495.79
1,all_other,0.1103,10.11070495,9.17,692,4110,8575,70.3,0,1,0,0,327.53
1,all_other,0.1103,10.62132735,16.92,682,1560,21498,42.4,1,0,0,0,98.26
1,credit_card,0.1482,11.55214618,20.12,667,8250.041667,32406,91.8,1,4,0,0,587.82
1,debt_consolidation,0.1197,9.782505656,15.51,672,4290.041667,7902,17,2,0,0,0,131.97
1,home_improvement,0.1166,11.43388226,10.74,677,5519,46789,66.7,3,0,0,1,330.53
1,debt_consolidation,0.1261,11.24575165,4.62,667,5129,7897,47.9,1,0,0,0,254.65
1,credit_card,0.1134,10.51867319,24.31,742,4710,6422,14.5,2,0,0,0,236.88
1,small_business,0.08,10.1266311,12.14,802,7890.041667,1467,9.2,0,0,0,0,313.37
1,credit_card,0.1166,11.51292546,18.88,722,1949.041667,16694,33.1,0,0,0,0,826.31
1,debt_consolidation,0.08,10.37098805,10.71,762,2309.041667,1698,7.9,0,0,0,0,156.69
1,all_other,0.1197,10.51856508,20.63,702,3270,8801,72.7,0,0,0,0,318.72
1,debt_consolidation,0.1039,10.71441777,20.69,732,2610,5500,28.2,0,0,0,0,171.18
1,debt_consolidation,0.0863,11.00209984,7.8,757,3390,3282,32.6,3,0,0,0,373.21
1,small_business,0.1261,11.69524702,5.76,697,2141.041667,23908,62.8,3,0,0,1,820.91
1,credit_card,0.1071,10.858999,11.86,727,1694.041667,6088,8.3,0,0,0,1,815.04
1,all_other,0.1071,11.00209984,0.4,707,1620.041667,2217,28.4,2,0,0,0,358.62
1,debt_consolidation,0.1292,11.294956,20.15,677,8520.041667,22247,93.1,1,0,0,0,213.72
1,debt_consolidation,0.1197,11.26446411,14.8,672,4140.041667,14555,77,0,0,0,0,99.6
1,debt_consolidation,0.0945,11.51292546,10.51,742,3900.041667,15491,25.4,3,0,0,0,409.73
1,debt_consolidation,0.1387,10.96819829,24.72,702,6839.041667,24299,58.6,0,0,0,1,341.15
1,debt_consolidation,0.1703,11.58058411,15.81,662,6660,44543,86.8,0,0,0,1,535.02
1,credit_card,0.0976,10.4487146,1.46,712,2970,3735,21.5,0,0,0,0,160.78
1,home_improvement,0.1008,10.3859137,16.26,717,1560,2352,27.3,1,0,0,0,129.22
1,debt_consolidation,0.1261,10.858999,12.02,672,2699.041667,7607,46.7,0,0,0,0,335.07
